CustomerKey|CustomerName|Gender|birthdate|MaritialStatus|EducationLevel|Occupation|AnnualIncome|Totalchildren
18752|SAMANTHA WALKER|Female|1975-06-27|S|High School|Skilled Manual|40000.0|0
18753|JAMES MOORE|Male|1975-05-19|S|High School|Skilled Manual|40000.0|0
18754|ISABELLA MITCHELL|Female|1975-09-26|S|High School|Skilled Manual|40000.0|0
18755|CHRISTOPHER LEWIS|Male|1976-08-24|S|High School|Skilled Manual|40000.0|0
18756|ISABELLA THOMPSON|Female|1976-05-03|S|High School|Skilled Manual|40000.0|0
18757|FREDERICK SRINI|Male|1976-08-18|M|High School|Skilled Manual|40000.0|0
18758|DEVIN PRICE|Male|1979-03-02|S|Partial High School|Clerical|30000.0|0
18759|DEVIN PHILLIPS|Male|1978-02-11|S|Partial High School|Clerical|30000.0|0
18760|MORGAN WOOD|Female|1978-02-06|M|Partial High School|Clerical|30000.0|0
18761|LUIS WRIGHT|Male|1978-10-06|S|Partial High School|Clerical|30000.0|0
18762|ARTHUR WILSON|Female|1978-05-22|M|High School|Skilled Manual|40000.0|0
18763|JULIE CHANDER|Female|1938-02-24|M|Bachelors|Management|40000.0|2
18764|NATALIE SCOTT|Female|1977-12-24|M|High School|Skilled Manual|40000.0|0
18765|NOAH SHAN|Male|1977-08-18|S|High School|Skilled Manual|40000.0|0
18766|FRANCISCO SAI|Male|1940-01-15|M|Partial College|Clerical|30000.0|2
18767|GARY ALONSO|Male|1940-12-10|M|Bachelors|Management|40000.0|2
18768|DALTON GARCIA|Male|1942-02-23|M|Bachelors|Management|40000.0|2
18769|THERESA DOMINGUEZ|Female|1943-08-03|M|Bachelors|Management|40000.0|2
18770|AARON HERNANDEZ|Male|1976-06-05|S|Partial College|Skilled Manual|40000.0|0
18771|ROBERT GREEN|Male|1976-01-03|S|Partial College|Skilled Manual|40000.0|0
18772|JULIA HILL|Female|1976-02-12|M|Partial College|Skilled Manual|40000.0|0
18773|CASSIDY PRICE|Female|1976-07-13|M|Partial College|Skilled Manual|40000.0|0
18774|JUSTIN FLORES|Male|1976-06-19|S|Partial College|Skilled Manual|60000.0|0
18775|ANDREA BELL|Female|1975-05-18|M|High School|Skilled Manual|40000.0|0
18776|CONNOR ALLEN|Male|1975-10-06|S|Partial College|Skilled Manual|30000.0|0
18777|RICHARD CLARK|Male|1974-07-26|S|Partial College|Skilled Manual|30000.0|0
18778|MIGUEL WASHINGTON|Male|1974-07-08|M|Partial College|Skilled Manual|30000.0|0
18779|JOSE HILL|Unknown|1974-04-22|M|Partial College|Skilled Manual|30000.0|0
18780|EVAN CARTER|Male|1973-05-09|S|Partial College|Skilled Manual|60000.0|0
18781|HUNTER LEWIS|Male|1972-04-13|S|Bachelors|Management|80000.0|0
18782|PATRICK REED|Male|1972-04-23|M|Bachelors|Management|80000.0|0
18783|MICHAEL MARTIN|Male|1968-04-19|S|Bachelors|Management|80000.0|0
18784|TRINITY BROOKS|Female|1968-04-02|M|Bachelors|Management|90000.0|4
18785|SARA RIVERA|Female|1967-11-05|S|Graduate Degree|Management|110000.0|0
18786|DUSTIN CHANDE|Male|1967-10-16|S|Bachelors|Management|120000.0|0
18787|MYA WOOD|Female|1963-05-14|M|Bachelors|Management|80000.0|4
18788|MADISON THOMPSON|Female|1968-03-02|S|Bachelors|Management|90000.0|4
18789|SETH ROBINSON|Male|1968-04-21|S|Graduate Degree|Management|110000.0|1
18790|JULIA MARTIN|Female|1979-09-26|M|High School|Skilled Manual|40000.0|0
18791|MEGAN BLUE|Female|1979-08-23|S|High School|Skilled Manual|40000.0|0
18792|GABRIELLA PETERSON|Female|1979-08-24|M|High School|Skilled Manual|40000.0|0
18793|ANGEL COX|Male|1944-04-19|M|High School|Skilled Manual|20000.0|4
18794|ANDREW DAVIS|Male|1979-03-20|S|Partial College|Skilled Manual|60000.0|0
18795|NATHAN ALEXANDER|Male|1978-09-04|S|Partial High School|Clerical|40000.0|0
18796|MARVIN RUIZ|Male|1947-12-06|M|High School|Skilled Manual|10000.0|2
18797|EVAN MURPHY|Male|1978-03-24|S|Partial College|Skilled Manual|40000.0|0
18798|ANDREA ALLEN|Female|1978-06-13|M|Partial College|Skilled Manual|60000.0|0
18799|JACOB LEWIS|Male|1971-10-24|M|Graduate Degree|Skilled Manual|60000.0|1
18800|JENNIFER PHILLIPS|Female|1971-10-12|M|Graduate Degree|Skilled Manual|60000.0|1
18801|DAWN YUAN|Female|1971-03-21|M|Graduate Degree|Skilled Manual|60000.0|1
18802|MARIO SHEN|Male|1971-10-11|M|Graduate Degree|Skilled Manual|60000.0|1
18803|CEDRIC ZHENG|Male|1971-11-27|M|Graduate Degree|Skilled Manual|60000.0|1
18804|AARON GONZALES|Male|1971-05-26|M|Graduate Degree|Skilled Manual|60000.0|1
18805|TRACY SIMPSON|Female|1972-06-21|M|Bachelors|Skilled Manual|50000.0|1
18806|KAITLYN TORRES|Female|1972-09-08|M|Bachelors|Skilled Manual|50000.0|1
18807|SPENCER BENNETT|Male|1964-07-14|S|Graduate Degree|Management|130000.0|2
18808|GABRIELLE PEREZ|Female|1956-04-26|S|Partial College|Professional|70000.0|3
18809|JASON KING|Male|1956-04-08|M|Partial College|Professional|80000.0|2
18810|CASEY DOMINGUEZ|Male|1934-06-24|M|Graduate Degree|Management|60000.0|2
18811|SAMUEL PERRY|Male|1963-06-27|M|Partial College|Professional|80000.0|4
18812|KYLE ADAMS|Male|1963-04-06|S|Partial College|Professional|80000.0|4
18813|KRISTY HERNANDEZ|Female|1963-05-09|S|Partial College|Professional|90000.0|0
18814|EVAN ADAMS|Male|1963-07-17|S|Partial College|Professional|90000.0|0
18815|ABIGAIL ROGERS|Female|1963-06-16|M|Partial College|Professional|90000.0|0
18816|TAYLOR SMITH|Female|1963-06-15|S|Partial College|Professional|90000.0|0
18817|BRITTANY RUSSELL|Female|1963-01-14|S|Partial College|Professional|90000.0|0
18818|LUCAS TORRES|Male|1963-03-16|M|Bachelors|Management|130000.0|3
18819|MIRANDA BENNETT|Female|1963-04-26|M|Bachelors|Management|150000.0|3
18820|ALEXANDRIA COOK|Female|1963-02-02|M|Bachelors|Management|160000.0|1
18821|JUAN MORGAN|Male|1962-12-16|S|Partial College|Professional|80000.0|5
18822|GREGORY FERRIER|Male|1962-06-25|M|Partial College|Professional|90000.0|5
18823|RUSSELL XU|Male|1962-04-26|S|Bachelors|Management|110000.0|1
18824|ELIJAH COLLINS|Male|1962-08-24|M|High School|Professional|120000.0|1
18825|BRANDON SMITH|Male|1962-09-22|M|Bachelors|Management|130000.0|1
18826|ALLISON STEWART|Female|1961-06-27|M|Partial College|Professional|70000.0|5
18827|CARMEN RAMAN|Female|1961-11-22|S|Partial College|Professional|80000.0|5
18828|MORGAN WRIGHT|Female|1961-02-16|M|Partial College|Professional|80000.0|5
18829|JACKSON SIMMONS|Male|1961-03-14|S|Partial College|Professional|90000.0|4
18831|ANDY HERNANDEZ|Male|1961-12-28|S|Bachelors|Management|110000.0|1
18832|DYLAN JACKSON|Male|1961-08-07|M|Bachelors|Management|130000.0|1
18833|MORGAN BAKER|Female|1955-03-03|M|High School|Professional|60000.0|2
18834|ANA FOSTER|Female|1955-10-20|M|High School|Professional|60000.0|2
18835|ISABELLE COLEMAN|Female|1955-04-14|S|High School|Professional|60000.0|2
18836|NICOLE COOPER|Female|1955-02-14|S|High School|Professional|60000.0|2
18837|AMANDA HERNANDEZ|Female|1955-10-13|M|High School|Professional|70000.0|4
18838|NATALIE MORRIS|Female|1955-09-13|M|Partial College|Professional|80000.0|3
18839|DON LEE|Male|1955-04-13|M|Partial College|Professional|80000.0|3
18840|ALEXANDRIA BARNES|Female|1955-12-19|M|Partial College|Professional|80000.0|3
18841|GABRIELLA CAMPBELL|Female|1936-09-06|M|Partial College|Professional|40000.0|3
18842|JAMES GONZALEZ|Male|1936-07-08|S|Partial College|Professional|40000.0|3
18843|LUIS PEREZ|Male|1936-01-20|M|Graduate Degree|Management|50000.0|2
18844|DALTON HERNANDEZ|Male|1936-10-14|S|Graduate Degree|Management|50000.0|2
18845|KATHERINE HUGHES|Female|1936-04-01|M|Graduate Degree|Management|60000.0|2
18846|DEB HUGHES|Male|1936-03-03|S|Graduate Degree|Management|60000.0|2
18847|ARIANA RICHARDSON|Female|1936-05-11|M|Graduate Degree|Management|60000.0|2
18848|CHRISTIAN HARRIS|Unknown|1936-05-04|M|Graduate Degree|Management|70000.0|4
18849|FAITH FLORES|Female|1960-06-15|S|Partial College|Professional|100000.0|3
18850|ETHAN HUGHES|Male|1960-07-13|M|Bachelors|Management|130000.0|4
18851|DALTON COOK|Male|1954-10-16|M|Partial High School|Skilled Manual|80000.0|2
18852|ALLISON SANDERS|Female|1954-07-23|M|Partial High School|Skilled Manual|80000.0|3
18853|JACQUELINE GRAY|Female|1954-07-14|M|Partial High School|Skilled Manual|80000.0|3
18854|HUNTER TURNER|Male|1954-05-25|M|Partial High School|Skilled Manual|60000.0|2
18855|ROBERT ZHANG|Male|1954-05-22|S|Partial High School|Skilled Manual|60000.0|2
18856|THOMAS GREEN|Male|1954-03-15|M|Partial High School|Skilled Manual|60000.0|2
18857|SEBASTIAN SANDERS|Male|1954-07-04|M|Partial High School|Skilled Manual|60000.0|2
18858|MIGUEL PARKER|Male|1954-05-05|S|Partial High School|Skilled Manual|60000.0|2
18860|SYDNEY FOSTER|Female|1954-12-17|M|High School|Professional|70000.0|3
18861|ASHLEY WOOD|Female|1954-02-22|M|High School|Professional|70000.0|3
18862|LUKE ZHANG|Male|1954-09-22|M|High School|Professional|70000.0|3
18863|CHARLES SCOTT|Male|1954-11-14|S|High School|Professional|70000.0|3
18864|ELIJAH LONG|Male|1954-09-12|M|High School|Professional|70000.0|3
18865|ASHLEY HAYES|Female|1953-01-23|M|Graduate Degree|Management|60000.0|3
18866|MIGUEL SCOTT|Male|1953-04-02|M|Graduate Degree|Management|60000.0|3
18867|THOMAS PERRY|Male|1952-09-15|M|Partial College|Professional|40000.0|3
18868|ADAM LONG|Male|1952-05-18|S|Partial College|Professional|40000.0|3
18869|ASHLEY FLORES|Female|1952-08-28|M|Partial College|Professional|40000.0|3
18870|ANA BARNES|Female|1952-08-03|M|Partial College|Professional|40000.0|3
18871|RUBEN RUBIO|Male|1937-07-14|M|Graduate Degree|Management|60000.0|3
18872|MIGUEL SEVERINO|Male|1938-06-21|M|Graduate Degree|Management|60000.0|3
18873|AUSTIN RODRIGUEZ|Male|1939-11-19|S|Graduate Degree|Management|60000.0|3
18874|JULIA GREEN|Female|1939-05-07|M|Graduate Degree|Management|60000.0|3
18875|DEVIN WATSON|Male|1939-05-27|M|Graduate Degree|Management|60000.0|3
18876|LUKE CHEN|Male|1939-08-19|M|Graduate Degree|Management|70000.0|5
18877|EVAN HALL|Male|1940-07-06|M|Graduate Degree|Management|80000.0|4
18878|MALLORY RAMOS|Female|1940-10-19|M|Bachelors|Management|80000.0|4
18879|GARRETT MORGAN|Male|1941-09-26|M|Bachelors|Management|50000.0|4
18880|JARROD SANCHEZ|Male|1941-03-07|M|Graduate Degree|Management|60000.0|3
18881|KIMBERLY JAMES|Female|1941-02-07|M|Graduate Degree|Management|70000.0|5
18882|DALTON HAYES|Male|1941-08-03|M|Graduate Degree|Management|70000.0|5
18883|JONATHAN GARCIA|Male|1977-06-07|S|Partial High School|Clerical|40000.0|0
18884|BRYAN REED|Male|1977-06-19|S|Partial High School|Clerical|40000.0|0
18885|CARA MA|Female|1948-06-24|S|High School|Skilled Manual|20000.0|4
18886|DONALD MCDONALD|Male|1977-12-11|S|Partial High School|Clerical|40000.0|0
18887|KARI HERNANDEZ|Female|1977-05-24|S|Partial High School|Clerical|40000.0|0
18888|DEVIN POWELL|Male|1977-12-18|S|Partial College|Skilled Manual|40000.0|0
18889|KATELYN MURPHY|Female|1977-03-17|S|Partial College|Skilled Manual|40000.0|0
18890|LAUREN BLUE|Female|1977-06-02|M|Partial College|Skilled Manual|40000.0|0
18891|MEGAN JAMES|Female|1977-09-10|M|Partial College|Skilled Manual|40000.0|0
18893|DEVIN WHITE|Male|1977-06-15|S|Partial College|Skilled Manual|60000.0|0
18894|ERIC ALLEN|Male|1977-09-21|S|Partial College|Skilled Manual|70000.0|0
18896|JONATHAN RUSSELL|Male|1949-03-16|M|Partial High School|Clerical|20000.0|2
18897|RUSSELL BLACK|Male|1949-08-07|M|Partial High School|Clerical|20000.0|2
18898|MONICA CHANDRA|Female|1950-03-14|S|Partial High School|Clerical|20000.0|2
18899|GLENN LIU|Male|1950-04-28|M|Partial College|Clerical|30000.0|3
18900|MATHEW TORRES|Male|1950-10-08|M|Partial College|Clerical|30000.0|3
18901|CONNOR SHAN|Male|1951-09-09|S|Partial High School|Clerical|20000.0|2
18902|STEVE CHEN|Male|1951-08-16|M|High School|Skilled Manual|30000.0|3
18903|LOUIS ZENG|Male|1951-11-27|S|High School|Skilled Manual|30000.0|3
18904|EMMA THOMAS|Female|1980-10-13|S|Partial College|Skilled Manual|30000.0|0
18905|SAMUEL ADAMS|Male|1979-10-03|S|Partial College|Skilled Manual|70000.0|0
18906|ADRIENNE GUTIERREZ|Female|1952-04-13|S|High School|Skilled Manual|30000.0|3
18907|PRISCILLA NARA|Female|1952-05-18|M|High School|Skilled Manual|30000.0|3
18908|KRYSTAL SUN|Female|1954-08-17|S|Partial College|Skilled Manual|80000.0|2
18909|JODI CHAVEZ|Female|1955-06-13|S|Partial College|Skilled Manual|80000.0|2
18910|MARCO PEREZ|Male|1975-10-28|S|Partial College|Skilled Manual|30000.0|0
18911|ELIJAH MCDONALD|Male|1975-06-22|S|High School|Skilled Manual|30000.0|0
18912|TYLER WILLIAMS|Male|1975-10-17|M|High School|Skilled Manual|40000.0|0
18913|JESSE STEWART|Male|1975-11-07|M|High School|Skilled Manual|40000.0|0
18914|FELICIA RUIZ|Female|1975-07-16|S|High School|Skilled Manual|40000.0|0
18915|SYDNEY GONZALEZ|Female|1975-01-05|M|High School|Skilled Manual|40000.0|0
18916|CHRISTIAN MOORE|Male|1974-02-03|S|High School|Skilled Manual|30000.0|0
18917|JONATHAN NELSON|Male|1974-03-11|M|High School|Skilled Manual|30000.0|0
18918|JACQUELINE ROSS|Female|1973-12-26|M|Partial College|Skilled Manual|60000.0|0
18919|EDUARDO HERNANDEZ|Male|1973-11-17|S|Partial College|Skilled Manual|60000.0|0
18920|JONATHAN YOUNG|Male|1973-05-19|S|Partial College|Skilled Manual|60000.0|0
18921|RACHEL BAILEY|Unknown|1973-03-25|S|Partial College|Skilled Manual|60000.0|0
18922|MADELINE GONZALEZ|Female|1973-09-05|S|Partial College|Professional|70000.0|0
18923|CASSANDRA KAPOOR|Female|1973-10-23|M|Partial College|Professional|70000.0|0
18924|RACHEL WILLIAMS|Female|1973-11-21|S|Partial College|Professional|70000.0|0
18925|HALEY GRIFFIN|Female|1976-05-12|M|Partial College|Professional|60000.0|0
18926|ALEXANDRE LOBAO|Male|1976-03-28|M|Partial College|Professional|60000.0|0
18927|ARIANNA COX|Female|1976-02-06|S|Partial College|Professional|60000.0|0
18928|CARMEN PRASAD|Female|1955-02-26|M|High School|Skilled Manual|80000.0|2
18929|DONALD GARCIA|Male|1955-06-17|S|High School|Skilled Manual|80000.0|2
18930|KATELYN RICHARDSON|Female|1955-10-17|S|High School|Skilled Manual|80000.0|2
18931|ROSA SHE|Female|1956-12-14|M|High School|Skilled Manual|70000.0|2
18932|CARL CHANDE|Male|1958-08-04|M|Bachelors|Management|100000.0|1
18933|KELLI HUANG|Female|1974-09-03|S|Partial High School|Skilled Manual|30000.0|0
18934|JEREMIAH MOORE|Male|1974-02-22|S|Partial College|Professional|60000.0|0
18935|JASMINE JENKINS|Female|1966-05-18|M|Graduate Degree|Management|130000.0|0
18936|MORGAN COLLINS|Female|1966-01-11|S|Graduate Degree|Management|160000.0|0
18937|IAN REED|Male|1957-02-10|S|Partial High School|Skilled Manual|70000.0|2
18938|LUCAS LOPEZ|Male|1957-06-02|M|Partial High School|Skilled Manual|70000.0|2
18939|HUNTER MCDONALD|Male|1957-03-27|S|Partial High School|Skilled Manual|70000.0|2
18940|SETH BELL|Male|1957-10-17|M|Partial High School|Skilled Manual|70000.0|2
18941|PHILIP TORRES|Male|1957-03-08|M|Partial College|Professional|70000.0|3
18942|BILLY ORTEGA|Male|1957-05-22|M|Partial College|Professional|70000.0|3
18943|KAITLYN HALL|Female|1957-08-04|S|Partial College|Professional|70000.0|3
18944|MARCUS TAYLOR|Male|1956-05-06|S|High School|Professional|60000.0|2
18945|MARCUS COX|Male|1956-06-23|M|High School|Professional|60000.0|2
18946|BRANDON SIMMONS|Male|1956-08-08|M|High School|Professional|60000.0|2
18947|DEVIN BRYANT|Male|1956-05-07|S|Partial College|Professional|70000.0|3
18948|SYDNEY BAILEY|Female|1956-03-16|M|Partial College|Professional|70000.0|3
18949|JACKSON HALL|Male|1932-07-02|S|Graduate Degree|Management|70000.0|3
18950|LAUREN ALEXANDER|Female|1965-04-24|S|Partial College|Professional|90000.0|4
18951|DALTON JONES|Male|1965-12-15|S|Partial College|Professional|90000.0|4
18952|CHLOE HERNANDEZ|Female|1965-10-23|M|Bachelors|Management|100000.0|4
18953|MYA PATTERSON|Female|1965-10-24|S|Bachelors|Management|110000.0|2
18954|DALTON YOUNG|Male|1965-05-26|S|Bachelors|Management|120000.0|3
18955|JUSTIN JONES|Male|1962-02-19|S|High School|Skilled Manual|40000.0|3
18956|SARA HOWARD|Female|1962-04-17|S|Bachelors|Professional|70000.0|1
18957|MACKENZIE LOPEZ|Female|1962-04-10|S|Bachelors|Professional|70000.0|1
18958|NATALIE SANCHEZ|Female|1962-07-18|S|Bachelors|Professional|70000.0|1
18959|SETH MORRIS|Male|1962-02-04|S|Bachelors|Professional|70000.0|1
18960|MARCUS JOHNSON|Male|1962-10-05|S|Bachelors|Professional|70000.0|1
18961|JEREMIAH HENDERSON|Male|1962-09-05|S|Bachelors|Professional|70000.0|1
18962|SETH PARKER|Male|1962-12-25|M|Partial College|Skilled Manual|70000.0|1
18963|AMBER COLLINS|Female|1962-02-02|M|Partial College|Skilled Manual|70000.0|1
18964|THOMAS GONZALEZ|Male|1961-03-09|S|High School|Skilled Manual|40000.0|4
18965|RICHARD TURNER|Male|1961-10-16|M|High School|Skilled Manual|40000.0|4
18966|CARLY RAI|Female|1942-10-18|M|Bachelors|Management|50000.0|4
18967|XAVIER CLARK|Male|1942-07-25|M|Graduate Degree|Management|60000.0|3
18968|ISAIAH LOPEZ|Male|1942-04-15|M|Graduate Degree|Management|60000.0|3
18969|ANNA COX|Female|1942-07-12|M|Graduate Degree|Management|60000.0|3
18970|JASON ROBERTS|Male|1943-08-12|M|Graduate Degree|Management|60000.0|3
18971|WYATT MOORE|Male|1943-02-12|M|Bachelors|Management|70000.0|5
18972|BENJAMIN BUTLER|Male|1943-02-07|M|Bachelors|Management|70000.0|5
18973|KATE YUAN|Female|1943-06-10|M|Bachelors|Management|70000.0|5
18974|JAMES RODRIGUEZ|Male|1943-05-26|M|Bachelors|Management|80000.0|5
18975|SAMUEL BRYANT|Male|1944-05-16|M|Partial High School|Clerical|30000.0|5
18976|GARRETT HOWARD|Male|1944-04-21|S|High School|Professional|40000.0|4
18977|JACKSON WANG|Male|1944-08-17|M|High School|Professional|40000.0|4
18978|ISAIAH MORGAN|Male|1944-08-07|M|High School|Professional|40000.0|4
18979|NOAH TAYLOR|Male|1944-03-21|M|High School|Professional|40000.0|4
18980|SOPHIA HERNANDEZ|Female|1944-10-17|M|High School|Professional|40000.0|4
18981|SAVANNAH WATSON|Female|1944-04-27|M|Bachelors|Management|70000.0|4
18982|KYLE BAKER|Male|1945-04-07|S|High School|Professional|40000.0|4
18983|DESTINY PRICE|Female|1945-10-20|M|High School|Professional|40000.0|5
18984|SHELBY RIVERA|Female|1945-08-15|S|Bachelors|Management|70000.0|4
18985|PAIGE BAILEY|Female|1945-01-21|M|Bachelors|Management|70000.0|4
18986|ROBERT ROBERTS|Male|1945-07-12|S|Bachelors|Management|70000.0|4
18987|HUNTER ADAMS|Male|1945-02-13|M|Bachelors|Management|70000.0|5
18988|COURTNEY BAKER|Female|1945-01-05|S|Bachelors|Management|70000.0|5
18989|CINDY SURI|Female|1945-10-20|M|Bachelors|Management|70000.0|5
18990|AMANDA HENDERSON|Female|1946-02-22|M|Bachelors|Management|70000.0|5
18991|EVAN COOK|Male|1946-05-02|M|Bachelors|Management|70000.0|5
18992|DAVID PERRY|Male|1946-10-19|M|Bachelors|Management|60000.0|4
18993|KEVIN ROSS|Male|1946-11-14|M|Bachelors|Management|60000.0|4
18994|JACKSON ALLEN|Male|1947-11-21|M|Partial College|Professional|70000.0|2
18995|MELISSA GRAY|Female|1947-05-02|S|Partial College|Professional|70000.0|2
18996|KATHERINE TURNER|Female|1947-11-13|M|Partial College|Professional|70000.0|2
18997|ERIC KING|Male|1947-03-09|M|Partial College|Professional|70000.0|2
18998|AIDAN BENNETT|Male|1947-11-07|M|Bachelors|Management|60000.0|5
18999|MACKENZIE WATSON|Female|1947-04-24|M|Bachelors|Management|60000.0|5
19000|MAKAYLA BLUE|Female|1948-11-12|M|High School|Professional|40000.0|2
19001|FERNANDO BROWN|Male|1948-02-24|M|High School|Professional|40000.0|2
19002|ALEXIS THOMPSON|Female|1948-10-08|M|Partial College|Professional|60000.0|2
19003|JARED STEWART|Male|1948-12-09|M|Bachelors|Management|60000.0|2
19004|IAN ROGERS|Male|1948-09-03|M|Bachelors|Management|60000.0|2
19005|LAUREN PETERSON|Female|1949-03-27|S|Partial College|Professional|60000.0|2
19006|LESLIE MARTIN|Female|1950-04-20|M|Partial College|Professional|60000.0|2
19007|MACKENZIE SANCHEZ|Female|1950-09-12|M|Partial College|Professional|60000.0|2
19008|HAILEY MURPHY|Female|1950-05-11|S|High School|Professional|60000.0|2
19009|ARIANNA WATSON|Female|1950-10-24|M|Partial College|Professional|60000.0|2
19010|NAOMI ORTEGA|Female|1950-06-08|M|Partial College|Professional|60000.0|2
19011|MARIA COOK|Female|1950-08-09|M|Partial College|Professional|70000.0|4
19012|OSCAR BRYANT|Male|1950-04-13|M|Bachelors|Management|80000.0|3
19013|AMANDA PHILLIPS|Female|1950-11-08|S|Bachelors|Management|80000.0|3
19014|JONATHAN HERNANDEZ|Male|1951-07-06|M|High School|Professional|60000.0|2
19015|THOMAS GRIFFIN|Male|1951-02-11|M|High School|Professional|60000.0|2
19016|SIERRA WRIGHT|Female|1951-10-27|M|Partial College|Professional|60000.0|2
19017|ZOE BROOKS|Female|1951-09-11|M|Partial College|Professional|60000.0|2
19018|NICOLE GRAY|Female|1951-11-11|M|Partial College|Professional|60000.0|2
19019|JACKSON GONZALES|Male|1951-09-09|M|Partial College|Professional|70000.0|4
19020|JACK FLORES|Male|1952-03-15|S|Partial High School|Skilled Manual|70000.0|2
19021|MELISSA RUSSELL|Female|1952-11-21|S|Partial High School|Skilled Manual|70000.0|2
19022|SAMANTHA WOOD|Female|1952-10-16|M|Partial High School|Skilled Manual|70000.0|2
19023|ARIANNA POWELL|Female|1952-09-22|M|Partial High School|Skilled Manual|70000.0|2
19024|DALTON RUSSELL|Male|1952-08-06|S|Partial High School|Skilled Manual|70000.0|2
19025|AARON ROBERTS|Male|1952-11-05|S|Partial College|Professional|60000.0|2
19026|LOGAN HAYES|Male|1952-11-06|S|High School|Professional|60000.0|2
19027|MAYRA MADAN|Female|1957-08-21|S|Partial College|Professional|100000.0|2
